x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
0.20159,1751.16530,1000.47857,-19.74649,0.00000,Östra stationen,2.19115,-1.65209,5476.82798,-89186.79301,True,False,-0.40317
1.04577,1352.96449,1001.07601,-104.09134,0.00000,Lindstedsvägen 24,0.69693,-0.36700,5475.15887,-89185.41819,True,False,-2.09154
0.56635,-647.03262,1000.26974,-56.41227,-0.00000,Slussen,0.68500,-2.66122,5478.05637,-89185.13507,False,False,-1.13269
0.26698,-68.56160,1000.58311,-26.46773,-0.00000,N/A,-0.35742,1.41947,5473.26214,-89185.34814,False,False,-0.53397
1.25394,-681.12043,1001.08178,-124.81717,-0.00000,Entrée,0.84245,0.07706,5473.49977,-89186.23565,False,False,-2.50789
1.43927,1763.99170,1000.63486,-143.64066,0.00000,Östra stationen,2.14036,-1.67172,5478.89146,-89186.97335,True,False,-2.87854
0.34407,-613.31042,1000.69890,-34.07550,-0.00000,Slussen,-0.82720,-3.23463,5475.19579,-89183.19685,False,False,-0.68814
0.45377,-74.81024,1000.91395,-45.08117,-0.00000,N/A,1.10911,0.94415,5474.99575,-89186.01851,False,False,-0.90755
1.85721,35.34096,1000.34354,-185.51382,0.00000,N/A,0.05529,-3.04821,5475.11489,-89184.57185,True,False,-3.71442
1.96740,-532.41993,1000.54927,-196.57314,-0.00000,Slussen,2.15590,-0.81771,5471.94054,-89185.99395,True,False,-3.93479
0.48659,800.80445,1000.64528,-48.48963,0.00000,Entrée,-0.15532,-1.25857,5479.64275,-89186.35276,True,False,-0.97317
0.19513,1318.26976,1000.22991,-19.32446,0.00000,Lindstedsvägen 24,0.27573,-0.35087,5472.98074,-89187.12774,True,False,-0.39025
-0.77389,-730.52908,1000.77317,77.74004,-0.00000,Slussen,-1.78924,2.00083,5475.90051,-89188.81406,False,False,1.54778
1.11485,-674.25487,1000.64342,-111.37657,-0.00000,Slussen,0.67229,0.52870,5474.40072,-89184.93386,False,False,-2.22970
0.79525,803.65633,1000.68087,-79.11055,0.00000,Entrée,2.84095,-2.55486,5472.73634,-89185.53139,True,False,-1.59050
-0.51889,1184.25530,1000.29421,52.04096,0.00000,Lindstedsvägen 24,0.47104,0.54346,5475.94606,-89185.98464,False,False,1.03778
2.08528,-1463.44894,1000.70632,-208.04336,-0.00000,Lindstedsvägen 24,2.98995,-1.68743,5472.53703,-89183.98451,False,False,-4.17056
0.38875,1130.65363,1000.57322,-38.47173,0.00000,Brinnelvägen 8,0.72682,-1.74858,5472.52971,-89187.00609,True,False,-0.77751
1.40417,-72.58953,1000.64565,-140.21100,-0.00000,N/A,3.35149,-2.51339,5474.70055,-89186.57254,True,False,-2.80834
0.71988,-316.89771,1000.87625,-71.71273,-0.00000,N/A,-0.41715,0.98566,5473.89671,-89186.67345,False,False,-1.43976
1.69956,-272.47439,1000.28063,-169.77026,-0.00000,Slussen,1.30578,-2.15886,5477.72513,-89183.68842,True,False,-3.39912
0.15143,-882.02258,1000.63907,-14.96986,-0.00000,Entrée,-0.33249,-0.08499,5477.85630,-89186.69616,False,False,-0.30286
2.84927,-189.51206,1000.38204,-284.76029,-0.00000,Slussen,1.95836,-3.19312,5476.05587,-89183.62498,True,False,-5.69855
1.80791,791.74201,1000.33274,-180.52325,0.00000,Entrée,0.67701,-1.28702,5473.59928,-89185.61925,True,False,-3.61582
1.56162,2731.71469,1000.60214,-155.81872,0.00001,KTH Biblioteket,2.00718,-0.61407,5469.97876,-89188.41651,True,True,-3.12324
3.44803,795.94648,1000.62863,-344.57896,0.00000,Slussen,4.33932,-3.55967,5474.54906,-89186.22207,True,False,-6.89606
0.48777,-946.85685,1000.37516,-48.74416,-0.00000,Entrée,-1.81867,1.18399,5473.57843,-89185.79476,False,False,-0.97554
1.78469,-362.16839,1000.56177,-178.28311,-0.00000,Slussen,3.27088,-2.54727,5474.64884,-89186.32345,True,False,-3.56938
0.22777,-1645.60714,1000.79098,-22.65013,-0.00000,Lindstedsvägen 24,0.52719,-0.60277,5475.34696,-89189.38682,False,False,-0.45555
1.48279,27.85195,1000.22044,-148.07811,0.00000,N/A,0.67168,-2.14224,5477.69296,-89186.62718,True,False,-2.96558
1.56934,-978.03427,1000.84648,-156.57750,-0.00000,Brinnelvägen 8,0.40092,-2.00853,5475.81748,-89184.04767,False,False,-3.13869
0.00266,1291.90113,1000.71595,0.03536,0.00000,Lindstedsvägen 24,0.80193,-1.22121,5478.27857,-89185.88774,True,False,-0.00532
0.08481,537.54158,1000.43537,-8.42060,0.00000,Slussen,1.12750,-2.56706,5473.39457,-89185.16216,False,False,-0.16963
0.91742,56.17525,1000.70890,-91.27978,0.00000,N/A,1.57027,-2.11030,5474.40325,-89189.18888,False,False,-1.83484
0.22253,-891.67584,1000.36696,-22.03137,-0.00000,Entrée,-0.65373,-0.12936,5478.02589,-89188.53913,False,False,-0.44505
2.23786,-845.08353,1000.46889,-223.69677,-0.00000,Entrée,0.27857,0.23711,5475.92725,-89187.49310,True,False,-4.47572
0.47716,-261.55074,1000.79703,-47.20486,-0.00000,N/A,0.39501,-1.03100,5473.48988,-89186.80426,False,False,-0.95431
-0.96516,1029.64420,1000.70247,96.96768,0.00000,Brinnelvägen 8,-0.65220,-1.96082,5476.05831,-89186.60128,False,False,1.93031
1.45887,477.49459,1000.49126,-145.60262,0.00000,Slussen,0.62053,-1.09813,5478.41565,-89188.74636,True,False,-2.91775
0.47489,1082.84552,1000.50707,-47.39088,0.00000,Brinnelvägen 8,0.09682,0.88624,5473.91504,-89183.06009,True,False,-0.94977
0.38775,-302.74389,1000.71932,-38.64873,-0.00000,N/A,-0.31485,-0.76695,5473.93199,-89186.88805,False,False,-0.77551
1.91163,-1075.93922,1000.86631,-190.76195,-0.00000,Brinnelvägen 8,2.29695,-3.98131,5473.69183,-89185.32172,False,False,-3.82327
0.49605,1550.91879,1000.78327,-49.17068,0.00000,Östra stationen,-0.31023,-1.12586,5475.03234,-89183.88687,True,False,-0.99210
1.19157,-202.08871,1000.45793,-118.72733,-0.00000,N/A,-0.67179,-1.41312,5474.89596,-89184.22483,False,False,-2.38315
-0.45691,63.40866,1000.31417,45.83157,0.00000,N/A,-4.26737,1.61381,5472.84626,-89186.13106,False,False,0.91382
0.16072,411.33713,1000.50762,-15.79549,0.00000,Slussen,0.69749,-0.00225,5475.48906,-89186.30705,False,False,-0.32145
2.61902,-1338.39690,1000.27249,-261.64161,-0.00000,Lindstedsvägen 24,2.73115,-3.49565,5472.86978,-89186.10189,True,False,-5.23803
1.65280,-1816.64593,1000.53854,-165.17778,-0.00000,Östra stationen,0.67594,-2.78166,5476.69733,-89185.73341,False,False,-3.30560
1.44202,-127.01504,1000.67300,-143.90550,-0.00000,N/A,0.99609,-3.55811,5478.84696,-89189.47346,True,False,-2.88404
0.74732,-1017.20912,1000.46859,-74.56519,-0.00000,Entrée,1.20801,-0.33890,5472.92643,-89186.58961,False,False,-1.49463
0.27635,-849.39721,1000.61988,-27.35943,-0.00000,Entrée,0.25048,0.65291,5473.57387,-89184.84365,False,False,-0.55269
1.78585,-417.41888,1000.41810,-178.39934,-0.00000,Slussen,1.76486,-1.76438,5479.14421,-89186.73178,True,False,-3.57171
2.46493,1713.16263,1000.41050,-246.32710,0.00000,Lindstedsvägen 24,2.14204,-3.14798,5473.59360,-89186.60153,True,False,-4.92987
0.44985,1658.27525,1000.44057,-44.75774,0.00000,Östra stationen,0.27111,-0.86935,5481.15224,-89184.97761,True,False,-0.89970
-0.16354,1129.81466,1000.20414,16.43353,0.00000,Brinnelvägen 8,0.70523,-1.65720,5474.35250,-89186.46960,False,False,0.32708
1.02506,170.86509,1000.57152,-102.45872,0.00000,N/A,4.52431,-0.96131,5473.33891,-89187.62002,True,False,-2.05013
0.70140,323.87678,1000.39344,-69.91646,0.00000,Slussen,0.84555,-0.23365,5472.32001,-89185.74061,True,False,-1.40279
0.69173,345.03469,1000.59770,-68.65694,0.00000,Slussen,1.31463,-0.99765,5474.52255,-89185.79066,True,False,-1.38346
1.88516,-236.98844,1000.76574,-187.98351,-0.00000,Slussen,0.84028,0.49654,5474.29236,-89186.54486,True,False,-3.77031
1.81988,44.62113,1000.51666,-181.79533,0.00000,N/A,2.03675,-0.81022,5478.41355,-89186.98949,True,False,-3.63975
1.38489,997.31354,1000.57472,-138.20452,0.00000,Entrée,2.91320,-2.47209,5474.24638,-89183.34510,True,False,-2.76978
0.80926,605.19010,1000.79696,-80.54550,0.00000,Slussen,0.16634,1.57590,5473.34261,-89185.65348,True,False,-1.61852
-0.60229,295.03789,1000.59533,60.47410,0.00000,Slussen,-1.18850,0.00032,5476.90767,-89185.50115,False,False,1.20458
2.45465,165.93645,1000.25168,-245.29453,0.00000,N/A,2.73111,-1.60898,5471.75550,-89186.36196,True,False,-4.90930
0.66147,-500.60327,1000.36921,-65.90148,-0.00000,Slussen,1.41178,-1.32813,5473.25701,-89185.42480,False,False,-1.32294
1.49209,-1005.67488,1000.99388,-148.91268,-0.00000,Brinnelvägen 8,0.49162,0.18066,5474.54738,-89186.57194,False,False,-2.98418
1.44417,-817.69546,1000.35906,-144.14414,-0.00000,Entrée,1.87617,-0.50913,5475.53879,-89187.51702,False,False,-2.88834
0.88826,-1131.49851,1001.10543,-88.36197,-0.00000,Brinnelvägen 8,0.03419,-0.42094,5475.54055,-89185.41714,False,False,-1.77653
1.51131,-462.19030,1000.92155,-150.56224,-0.00000,Slussen,0.96846,-1.88708,5473.03003,-89186.31041,True,False,-3.02261
2.23037,-2315.72622,1000.95586,-222.52619,-0.00000,KTH Biblioteket,4.20375,-2.25366,5474.94981,-89185.68565,False,False,-4.46075
1.83495,443.75525,1000.21857,-183.34467,0.00000,Slussen,1.70265,-1.67763,5473.50399,-89186.32921,True,False,-3.66989
2.02381,918.78420,1000.73197,-202.13781,0.00000,Entrée,2.65058,-2.86562,5475.29671,-89184.43291,True,False,-4.04762
1.14204,851.49463,1000.78006,-113.98445,0.00000,Entrée,1.09092,-1.08108,5477.88130,-89187.90129,True,False,-2.28407
2.17886,-1101.23356,1000.94135,-217.48243,-0.00000,Brinnelvägen 8,3.09956,-0.84785,5477.70618,-89189.57673,True,False,-4.35772
1.27767,1403.94643,1000.31785,-127.55319,0.00000,Lindstedsvägen 24,1.39543,-0.93801,5473.61631,-89184.82709,True,False,-2.55534
1.34843,603.49241,1000.90020,-134.46011,0.00000,Slussen,0.71276,-0.20284,5475.50805,-89185.01599,True,False,-2.69686
1.16881,-957.78311,1000.74041,-116.52809,-0.00000,Entrée,-0.73234,0.30060,5474.77207,-89184.98285,False,False,-2.33762
1.45678,360.90198,1000.36517,-145.46827,0.00000,Slussen,3.22553,-0.85264,5477.19217,-89185.61163,True,False,-2.91356
3.19487,810.78691,1000.66344,-319.09892,0.00000,Slussen,6.13984,-2.40630,5473.06925,-89185.15302,True,False,-6.38974
2.32269,-1235.48306,1000.45591,-232.12837,-0.00000,Lindstedsvägen 24,3.22371,-1.20543,5473.65212,-89183.64174,True,False,-4.64537
0.93162,-1299.36706,1001.14039,-92.66092,-0.00000,Brinnelvägen 8,2.35449,0.78447,5474.72885,-89187.55859,False,False,-1.86324
2.63633,-234.19693,1000.58758,-263.26267,-0.00000,Slussen,4.03542,-3.00689,5473.48662,-89183.88794,True,False,-5.27265
2.91465,647.10750,1000.52090,-291.13073,0.00000,Slussen,1.48446,-2.18803,5474.68584,-89185.62532,True,False,-5.82930
1.22200,-380.56780,1000.56016,-122.08307,-0.00000,Slussen,0.39695,-0.37791,5473.35934,-89187.31273,False,False,-2.44399
1.11409,5.66221,1000.36559,-111.25663,0.00000,N/A,2.98527,-0.66017,5473.32557,-89185.99673,True,False,-2.22817
-0.64749,-122.87814,1000.88957,65.30052,-0.00000,N/A,0.96545,-1.70861,5475.00120,-89186.11013,False,False,1.29497
0.88031,284.33370,1000.75231,-87.94140,0.00000,N/A,0.40509,-2.85349,5473.89011,-89186.13667,True,False,-1.76062
0.48034,-443.09499,1000.51585,-47.91426,-0.00000,Slussen,0.17282,-1.82035,5475.81891,-89182.66145,False,False,-0.96068
2.01911,406.44583,1000.49955,-201.69305,0.00000,Slussen,1.94704,-2.78569,5474.88822,-89187.92731,True,False,-4.03822
0.80548,242.49052,1000.51540,-80.28558,0.00000,N/A,2.48400,-0.26692,5473.40128,-89185.89859,True,False,-1.61095
0.44823,-911.23883,1000.52104,-44.53770,-0.00000,Entrée,-0.12661,-0.08092,5478.89226,-89187.30490,False,False,-0.89646
1.57744,-1168.17903,1000.49159,-157.59286,-0.00000,Brinnelvägen 8,2.33980,-3.12256,5473.42753,-89185.77046,False,False,-3.15489
1.10758,1179.73116,1000.72618,-110.51707,0.00000,Brinnelvägen 8,0.99583,-2.56380,5477.85807,-89187.27174,True,False,-2.21517
1.65264,771.49465,1000.64733,-165.14510,0.00000,Entrée,2.49582,-1.39542,5474.87890,-89185.79667,True,False,-3.30529
0.60397,1271.93566,1000.56857,-60.19266,0.00000,Lindstedsvägen 24,0.07500,-0.11960,5475.58123,-89186.90607,True,False,-1.20794
-0.08380,1243.58002,1000.33927,8.58222,0.00000,Lindstedsvägen 24,0.39396,-0.19085,5476.62003,-89186.22122,True,False,0.16760
1.05814,-1211.63246,1000.70483,-105.56857,-0.00000,Brinnelvägen 8,0.57911,-1.42251,5476.58954,-89187.08026,False,False,-2.11628
2.25153,-1931.64536,1000.75360,-224.60643,-0.00000,KTH Biblioteket,1.36544,-2.58206,5475.78654,-89184.89369,False,False,-4.50307
0.77467,-18.67762,1000.55715,-77.22085,-0.00000,N/A,0.29076,-0.99278,5473.58853,-89185.69072,False,False,-1.54933
0.84357,-1106.33225,1000.58649,-84.17668,-0.00000,Brinnelvägen 8,1.81635,-0.73371,5474.64435,-89187.09038,False,False,-1.68715
0.03820,201.21244,1000.48908,-3.61882,0.00000,N/A,0.35400,0.42377,5477.47370,-89187.10483,False,False,-0.07639
2.81574,394.08905,1000.87065,-281.34107,0.00000,N/A,1.56884,-0.28850,5475.32636,-89188.52775,True,False,-5.63147
0.75401,-1367.09763,1000.49170,-75.13734,-0.00000,Lindstedsvägen 24,0.24165,0.30386,5478.94190,-89188.08626,False,False,-1.50803
1.52773,-77.34685,1000.42459,-152.59671,-0.00000,N/A,1.18333,-0.66077,5476.77456,-89186.73178,True,False,-3.05545
1.39506,-555.71777,1000.60645,-139.24234,-0.00000,Slussen,1.07990,-2.13912,5474.22896,-89185.84814,False,False,-2.79012
-1.53871,222.29374,1000.34619,153.94359,0.00000,Slussen,-4.36347,1.78947,5471.65625,-89185.97193,False,False,3.07743
0.01458,1267.10636,1000.78775,-0.89405,0.00000,Lindstedsvägen 24,-1.12055,0.44179,5475.27278,-89186.29433,True,False,-0.02917
0.72726,278.43130,1000.63087,-72.53014,0.00000,Slussen,0.28971,1.16280,5474.96668,-89187.20750,True,False,-1.45451
0.95894,392.78536,1000.44789,-95.73508,0.00000,Slussen,2.02638,-0.35280,5474.82109,-89187.01746,True,False,-1.91788
1.09721,-1140.85420,1000.43315,-109.63260,-0.00000,Brinnelvägen 8,1.26161,-1.13479,5475.89082,-89186.73857,False,False,-2.19441
0.14157,792.48709,1000.54567,-13.84956,0.00000,Entrée,0.74813,0.24956,5475.44803,-89184.65753,False,False,-0.28314
0.29358,96.62752,1000.88942,-29.13217,0.00000,N/A,0.87613,0.26888,5471.47327,-89186.78577,False,False,-0.58717
1.71406,-236.14987,1000.48509,-171.33994,-0.00000,Slussen,1.32655,-0.99633,5474.79193,-89183.56383,True,False,-3.42811
-1.44812,-354.66159,1000.61595,144.86328,-0.00000,N/A,-1.51646,0.48281,5474.94607,-89187.71862,False,False,2.89624
-0.91131,669.03497,1000.50723,91.35663,0.00000,Entrée,-0.51709,1.45277,5474.56283,-89186.15481,False,False,1.82262
0.52672,-1076.89522,1000.35632,-52.46121,-0.00000,Brinnelvägen 8,-0.62449,0.59728,5471.55547,-89184.86047,False,False,-1.05344
-0.89519,1301.91228,1000.68390,89.77724,0.00000,Lindstedsvägen 24,-0.33712,0.31556,5474.21299,-89183.95284,False,False,1.79038
0.62526,335.86585,1000.69723,-61.99664,0.00000,Slussen,-1.26677,1.14475,5473.69724,-89188.02119,False,False,-1.25052
0.93185,388.28742,1000.66516,-93.06792,0.00000,Slussen,1.15671,-2.21154,5479.52193,-89189.26562,True,False,-1.86370
0.76709,1913.13353,1000.64597,-76.44326,0.00000,KTH Biblioteket,0.95487,-1.46817,5472.65215,-89185.31729,True,False,-1.53417
-0.20696,464.76323,1000.85163,21.07564,0.00000,Slussen,0.09942,0.24447,5472.77277,-89184.26163,False,False,0.41391
0.42344,-505.00525,1000.52328,-42.19834,-0.00000,Slussen,-0.13805,1.47419,5475.53887,-89184.10921,False,False,-0.84688
0.77150,-544.95579,1000.62435,-77.08374,-0.00000,Slussen,-0.41971,1.79894,5472.24653,-89183.93338,False,False,-1.54299
2.13450,174.26449,1000.27826,-213.30048,0.00000,N/A,2.24230,-1.04174,5474.70397,-89185.83840,True,False,-4.26901
0.37546,831.75196,1000.49536,-37.38619,0.00000,Entrée,1.15721,0.10084,5479.83396,-89186.46142,True,False,-0.75092
0.39132,-257.83900,1000.22620,-38.93908,-0.00000,N/A,-0.18321,-0.60925,5471.97204,-89184.23831,False,False,-0.78264
0.37638,-384.41086,1000.82473,-37.14068,-0.00000,Slussen,1.07960,-0.86854,5473.05844,-89185.03012,False,False,-0.75277
0.90794,255.85056,1000.46022,-90.74758,0.00000,N/A,2.83124,-1.50469,5474.62473,-89186.26697,True,False,-1.81589
2.01050,-486.45287,1000.63930,-200.89717,-0.00000,Slussen,1.10044,-1.35205,5478.99005,-89184.45794,True,False,-4.02099
0.02277,290.19172,1000.48758,-2.21281,0.00000,Slussen,0.05839,0.67748,5475.87859,-89186.29323,False,False,-0.04555
1.58697,-794.12234,1000.13065,-158.63476,-0.00000,Entrée,2.17713,-2.13799,5474.36868,-89187.24510,False,False,-3.17393
1.74628,-302.29498,1000.38579,-174.27807,-0.00000,Slussen,1.19975,-1.10635,5474.76771,-89185.77100,True,False,-3.49255
1.70775,1142.82030,1000.99802,-170.33781,0.00000,Brinnelvägen 8,0.17236,-3.20034,5479.51122,-89185.36799,True,False,-3.41550
2.20910,244.14070,1000.58861,-220.62963,0.00000,N/A,2.05995,-2.29517,5476.21945,-89186.35770,True,False,-4.41820
0.59490,250.90896,1000.25918,-59.35246,0.00000,N/A,1.67819,-1.78035,5473.19973,-89185.89958,False,False,-1.18980
0.74633,-830.82775,1000.25436,-74.49313,-0.00000,Entrée,1.01757,-0.61276,5475.94908,-89187.53926,False,False,-1.49266
1.94984,667.19793,1000.21669,-194.93735,0.00000,Slussen,1.21414,-3.82077,5473.91924,-89184.33804,True,False,-3.89969
0.62409,2377.96427,1000.65298,-62.30229,0.00000,KTH Biblioteket,2.35537,0.68116,5480.01821,-89188.17943,True,True,-1.24819
1.99039,-344.89761,1000.59777,-198.78886,-0.00000,Slussen,1.12526,-1.69399,5474.37949,-89184.12633,True,False,-3.98077
0.95627,94.35791,1000.55217,-95.54331,0.00000,N/A,0.20063,-1.66187,5476.78770,-89186.85455,True,False,-1.91255
1.01577,1035.40999,1000.57214,-101.38616,0.00000,Brinnelvägen 8,1.29200,-3.55038,5474.49206,-89185.28212,True,False,-2.03155
1.41063,1101.66005,1000.99523,-140.54919,0.00000,Brinnelvägen 8,3.43859,-3.63293,5474.35355,-89186.22377,True,False,-2.82127
2.88287,-1262.70758,1000.31000,-288.09699,-0.00000,Lindstedsvägen 24,2.65924,-2.93411,5474.66156,-89185.83187,True,False,-5.76573
0.40519,-560.18469,1000.49119,-40.27656,-0.00000,Slussen,-0.02918,-0.37781,5474.36550,-89183.21578,False,False,-0.81038
-0.00368,1255.84041,1000.48003,0.58794,0.00000,Lindstedsvägen 24,-0.07401,0.15920,5474.48690,-89186.71805,True,False,0.00737
0.70498,-54.04538,1000.19509,-70.38208,-0.00000,N/A,1.49220,0.25849,5472.82276,-89185.78626,False,False,-1.40997
0.30635,291.42823,1000.78045,-30.34852,0.00000,Slussen,0.14496,-0.74712,5473.60815,-89186.79076,False,False,-0.61269
1.19611,-115.41075,1000.46048,-119.16894,-0.00000,N/A,0.69773,-1.45221,5475.99459,-89185.63445,True,False,-2.39222
1.65950,288.45599,1000.17982,-165.85589,0.00000,N/A,1.58294,-2.97522,5475.45765,-89188.29643,True,False,-3.31901
0.89240,-527.12500,1000.39813,-88.95278,-0.00000,Slussen,2.47161,-2.18286,5475.96064,-89186.70098,False,False,-1.78479
-0.12964,-128.64121,1000.66319,13.27445,-0.00000,N/A,-1.31110,2.03421,5474.26176,-89186.55098,False,False,0.25928
0.73748,469.97933,1000.41845,-73.43754,0.00000,Slussen,-0.24824,-2.82580,5475.41658,-89187.14276,True,False,-1.47497
1.64774,-2055.32217,1000.26616,-164.58158,-0.00000,KTH Biblioteket,3.05221,-1.97413,5477.48920,-89186.27638,False,False,-3.29548
-0.72922,1109.59238,1000.56382,73.08105,0.00000,Brinnelvägen 8,1.34232,0.99000,5473.79756,-89185.71184,False,False,1.45844
0.39035,840.26298,1000.98022,-38.50050,0.00000,Entrée,0.69230,-0.97422,5475.14638,-89183.48034,True,False,-0.78071
0.84389,621.60953,1000.49229,-84.13532,0.00000,Slussen,1.51390,-0.57624,5474.74287,-89185.03293,True,False,-1.68777
-1.42654,-353.52798,1000.67177,142.85097,-0.00000,N/A,-3.85086,1.79145,5474.36126,-89187.15403,False,False,2.85309
0.27666,826.88974,1000.20656,-27.50380,0.00000,Entrée,0.70932,-0.36365,5473.54170,-89186.53171,True,False,-0.55331
-0.54447,1108.07294,1000.55895,54.73947,0.00000,Brinnelvägen 8,0.11993,-0.18123,5473.91214,-89189.27481,False,False,1.08894
1.17765,-563.26005,1000.56864,-117.62665,-0.00000,Slussen,1.34652,0.11654,5472.15041,-89184.22915,False,False,-2.35530
0.33110,1658.42208,1000.56720,-32.88731,0.00000,Östra stationen,2.74262,-2.65764,5473.84470,-89185.19912,True,False,-0.66220
-0.01639,1040.98471,1000.57662,1.94701,0.00000,Brinnelvägen 8,0.90998,0.61123,5478.67103,-89187.48343,True,False,0.03278
0.93112,392.92601,1000.56522,-92.80746,0.00000,Slussen,1.58194,1.50572,5474.33308,-89185.08975,True,False,-1.86224
2.03204,299.15310,1000.73355,-202.92305,0.00000,N/A,2.92187,-2.48754,5472.86344,-89187.13798,True,False,-4.06409
-0.07295,717.39735,1000.74469,7.84992,0.00000,Entrée,-1.53245,1.62574,5473.47733,-89186.65393,False,False,0.14591
0.92841,1903.34930,1000.45663,-92.78093,0.00000,KTH Biblioteket,0.01907,-1.42926,5475.54865,-89187.92528,True,False,-1.85681
0.13520,523.87816,1001.09774,-13.10285,0.00000,Slussen,-1.60074,0.57787,5475.08437,-89187.07798,False,False,-0.27040
-1.06787,1092.27931,1000.74113,107.20852,0.00000,Lindstedsvägen 24,-2.47134,1.69477,5475.38042,-89185.48029,False,False,2.13575
0.79763,725.83463,1000.61980,-79.43127,0.00000,Entrée,1.88942,0.21823,5474.66998,-89185.36471,True,False,-1.59526
0.09526,223.84741,1000.53964,-9.33137,0.00000,Slussen,1.21947,0.47795,5474.10437,-89184.80402,False,False,-0.19051
1.59728,-2048.32799,1001.10168,-159.16995,-0.00000,KTH Biblioteket,-0.70697,0.06332,5474.34835,-89185.44792,False,False,-3.19455
2.25392,190.79371,1000.64611,-225.21702,0.00000,N/A,2.09675,-4.83113,5473.86598,-89184.91342,True,False,-4.50783
1.23411,290.83711,1000.18371,-123.24586,0.00000,N/A,2.83337,-1.30168,5473.85971,-89184.91453,True,False,-2.46823
-0.24948,293.91536,1000.38839,25.10438,0.00000,Slussen,1.03273,0.35229,5478.16765,-89187.14919,False,False,0.49895
0.38515,-231.79402,1000.77086,-38.37724,-0.00000,N/A,0.59268,-0.33318,5472.89676,-89186.94520,False,False,-0.77030
2.16910,-167.57764,1000.63197,-216.63856,-0.00000,N/A,1.44204,-2.13875,5475.60283,-89186.56674,True,False,-4.33819
2.14680,-470.66947,1000.42290,-214.40197,-0.00000,Slussen,1.57155,-2.43557,5474.92007,-89184.60281,True,False,-4.29361
1.98938,-1606.52900,1000.85844,-198.55355,-0.00000,Östra stationen,1.68711,-2.00680,5475.61657,-89182.47723,False,False,-3.97876
0.91364,269.37271,1000.78887,-90.87961,0.00000,N/A,3.31924,-2.05241,5473.86333,-89184.83818,True,False,-1.82729
-0.00601,723.33923,1000.15254,0.70307,0.00000,Entrée,0.58951,-0.82663,5474.02325,-89184.62445,False,False,0.01203
1.08895,-871.97163,1001.07248,-108.45530,-0.00000,Entrée,2.81145,-4.18496,5472.92572,-89185.73261,False,False,-2.17790
1.34007,884.11684,1000.78060,-133.74652,0.00000,Entrée,-2.21434,-3.22863,5473.46696,-89184.72910,True,False,-2.68015
0.40706,86.56568,1000.16838,-40.57251,0.00000,N/A,0.16340,-0.44093,5478.32656,-89188.08361,False,False,-0.81412
2.14094,-1147.98381,1000.77078,-213.68507,-0.00000,Brinnelvägen 8,-0.35149,-3.09349,5477.95959,-89188.72121,False,False,-4.28187
0.07415,1112.98083,1000.68705,-7.23613,0.00000,Brinnelvägen 8,0.11672,1.53376,5474.91629,-89187.04683,True,False,-0.14830
0.47686,-755.34837,1001.10347,-47.27816,-0.00000,Entrée,-0.11947,-1.00317,5470.49641,-89186.37456,False,False,-0.95373
1.36260,-206.21445,1000.56396,-135.94594,-0.00000,N/A,-0.09295,-1.40010,5476.12228,-89183.84906,True,False,-2.72520
0.26458,-732.32345,1000.20082,-26.33461,-0.00000,Slussen,-1.78930,0.72343,5475.23424,-89184.41173,False,False,-0.52915
1.39172,464.02500,1000.46011,-139.09657,0.00000,Slussen,0.75820,0.56482,5473.97874,-89186.61277,True,False,-2.78344
-0.21165,165.76453,1000.52618,21.52640,0.00000,N/A,-1.48535,0.66775,5474.50710,-89188.84054,False,False,0.42331
0.82964,-841.85164,1000.53986,-82.73952,-0.00000,Entrée,1.24206,-0.85328,5473.01884,-89185.12378,False,False,-1.65929
1.52902,-1629.70969,1000.81327,-152.57095,-0.00000,Östra stationen,1.39010,-2.37079,5475.19839,-89181.86836,False,False,-3.05804
-0.24947,166.96709,1000.72487,25.21209,0.00000,N/A,-0.40850,0.56786,5480.67985,-89185.50275,False,False,0.49894
-0.38484,154.33903,1000.24769,38.71062,0.00000,N/A,-2.19369,0.10650,5479.05455,-89183.69307,False,False,0.76968
0.63721,216.75627,1000.35327,-63.54331,0.00000,N/A,0.04848,-1.27061,5473.74321,-89188.41950,False,False,-1.27442
-0.31923,1801.87467,1000.80554,32.05352,0.00000,KTH Biblioteket,-0.56721,-0.08417,5473.43152,-89187.02606,True,False,0.63845
1.25618,-1502.68208,1000.69335,-125.18599,-0.00000,Lindstedsvägen 24,-0.49265,-0.36132,5475.90701,-89185.93008,False,False,-2.51236
3.42600,-829.81305,1000.60432,-342.22081,-0.00000,Brinnelvägen 8,1.86248,-2.98851,5473.29846,-89184.14706,True,False,-6.85201
1.31147,151.26190,1001.11030,-130.66656,0.00000,N/A,2.39116,-2.34790,5473.42533,-89187.25678,True,False,-2.62295
1.49959,835.05327,1000.77933,-149.74846,0.00000,Entrée,1.00031,-2.33985,5472.89322,-89184.67311,True,False,-2.99919
1.96703,-275.13428,1000.62933,-196.36562,-0.00000,Slussen,1.19544,-3.73063,5473.72440,-89186.10353,True,False,-3.93406
2.10533,131.08987,1000.59873,-210.26366,0.00000,N/A,-0.03780,0.44052,5473.23698,-89187.69266,True,False,-4.21067
-0.47852,-888.08568,1000.58856,47.91843,-0.00000,Entrée,-0.01130,1.32182,5474.38224,-89186.82806,False,False,0.95703
